date,close,real,gold,comp,spx,indu,oil,btc_diff,gold_diff,comp_diff,spx_diff,indu_diff,oil_diff,btc_diffpct,gold_diffpct,comp_diffpct,spx_diffpct,indu_diffpct,oil_diffpct
2012-03-05,5.06,True,46.76,2950.48,1364.33,12962.81,46.61,0.07999999999999918,-0.6600000000000037,-25.710000000000036,-5.300000000000182,-14.760000000000218,-0.020000000000003126,0.016064257028112285,-0.013918177983973084,-0.008638561382169833,-0.0038696582288648626,-0.0011373469763599979,-0.0004289084280506782
2012-03-06,5.05,True,45.73,2910.32,1343.36,12759.15,45.89,-0.009999999999999787,-1.0300000000000011,-40.159999999999854,-20.970000000000027,-203.65999999999985,-0.7199999999999989,-0.0019762845849801954,-0.022027373823781036,-0.013611344594777749,-0.015370181700908158,-0.01571109967669046,-0.015447328899377792
2012-03-07,5.09,True,45.8,2935.69,1352.63,12837.33,46.41,0.040000000000000036,0.07000000000000028,25.36999999999989,9.27000000000021,78.18000000000029,0.519999999999996,0.007920792079207928,0.0015307238136890507,0.008717254459990616,0.006900607432110685,0.006127367418676032,0.011331444759206713
2012-03-08,5.08,True,46.05,2970.42,1365.91,12907.94,46.6,-0.009999999999999787,0.25,34.73000000000002,13.279999999999973,70.61000000000058,0.19000000000000483,-0.001964636542239644,0.005458515283842795,0.011830268182267208,0.009817910293280477,0.005500364951278855,0.004093945270415963
2012-03-09,5.07,True,45.81,2988.34,1370.87,12922.02,47.148,-0.009999999999999787,-0.23999999999999488,17.920000000000073,4.959999999999809,14.079999999999927,0.5480000000000018,-0.001968503937007832,-0.00521172638436471,0.006032816908046698,0.0036312787811787076,0.0010908014756808543,0.011759656652360553
2012-03-12,4.99,True,45.63,2983.66,1371.09,12959.71,46.43,-0.08000000000000007,-0.17999999999999972,-4.680000000000291,0.22000000000002728,37.68999999999869,-0.7180000000000035,-0.01577909270216964,-0.003929273084479365,-0.0015660868575865835,0.00016048202966001686,0.0029167266418097704,-0.01522864172393322
2012-03-13,5.32,True,45.35,3039.88,1395.95,13177.68,46.67,0.33000000000000007,-0.28000000000000114,56.220000000000255,24.860000000000127,217.97000000000116,0.240000000000002,0.06613226452905813,-0.0061363138286215455,0.018842629522130623,0.01813155956210032,0.016819049191687252,0.00516907172087017
2012-03-14,5.44,True,43.32,3040.73,1394.28,13194.1,46.23,0.1200000000000001,-2.030000000000001,0.849999999999909,-1.6700000000000728,16.420000000000073,-0.44000000000000483,0.02255639097744363,-0.044762954796030895,0.0002796163006434165,-0.0011963179196963162,0.001246046345031908,-0.009427898007285298
2012-03-15,5.43,True,43.85,3056.37,1402.6,13252.76,46.23,-0.010000000000000675,0.5300000000000011,15.639999999999873,8.319999999999936,58.659999999999854,0.0,-0.001838235294117771,0.012234533702677772,0.0051435017249146986,0.005967237570645736,0.004445926588399349,0.0
2012-03-16,5.41,True,43.95,3055.26,1404.17,13232.62,46.27,-0.019999999999999574,0.10000000000000142,-1.1099999999996726,1.5700000000001637,-20.139999999999418,0.04000000000000625,-0.0036832412523019474,0.002280501710376315,-0.0003631759243807761,0.0011193497789820075,-0.001519683447070604,0.0008652390222800402
2012-03-19,5.37,True,43.64,3078.32,1409.75,13239.13,47.13,-0.040000000000000036,-0.3100000000000023,23.059999999999945,5.579999999999927,6.509999999998399,0.8599999999999994,-0.0073937153419593405,-0.0070534698521047155,0.007547639153459916,0.003973877806818211,0.000491966065676971,0.018586557164469403
2012-03-20,4.97,True,43.79,3074.15,1405.52,13170.19,46.27,-0.40000000000000036,0.14999999999999858,-4.170000000000073,-4.230000000000018,-68.93999999999869,-0.8599999999999994,-0.07448789571694606,0.0034372135655361727,-0.0013546349957119703,-0.003000532009221506,-0.0052072908114051825,-0.018247400806280487
2012-03-21,4.96,True,43.63,3075.32,1402.89,13124.62,46.48,-0.009999999999999787,-0.1599999999999966,1.1700000000000728,-2.6299999999998818,-45.56999999999971,0.20999999999999375,-0.002012072434607603,-0.003653802237953793,0.00038059300944979027,-0.0018711935796003486,-0.0034600867565312047,0.004538577912254025
2012-03-22,4.98,True,43.08,3063.32,1392.78,13046.14,46.48,0.020000000000000462,-0.5500000000000043,-12.0,-10.110000000000127,-78.48000000000138,0.0,0.004032258064516223,-0.012606005042402115,-0.0039020329591717283,-0.0072065521886962814,-0.005979601695134898,0.0
2012-03-23,4.88,True,43.76,3067.92,1397.11,13080.73,46.6,-0.10000000000000053,0.6799999999999997,4.599999999999909,4.329999999999927,34.590000000000146,0.12000000000000455,-0.020080321285140666,0.01578458681522748,0.001501638744891134,0.003108890133402208,0.0026513589460177606,0.0025817555938038848
2012-03-26,4.75,True,44.49,3122.57,1416.51,13241.63,46.6,-0.1299999999999999,0.730000000000004,54.65000000000009,19.40000000000009,160.89999999999964,0.0,-0.02663934426229506,0.016681901279707586,0.017813371926256254,0.013885807130433603,0.012300536743744397,0.0
2012-03-27,4.97,True,43.8,3120.35,1412.52,13197.73,46.78,0.21999999999999975,-0.6900000000000048,-2.2200000000002547,-3.990000000000009,-43.899999999999636,0.17999999999999972,0.04631578947368416,-0.015509103169251625,-0.0007109528369260751,-0.002816782091195974,-0.003315301817072342,0.0038626609442060024
2012-03-28,4.95,True,43.15,3104.96,1405.54,13126.21,46.78,-0.019999999999999574,-0.6499999999999986,-15.389999999999873,-6.980000000000018,-71.52000000000044,0.0,-0.004024144869215206,-0.014840182648401794,-0.004932139022865984,-0.00494152295188742,-0.005419113741529827,0.0
2012-03-29,4.93,True,43.13,3095.36,1403.28,13145.82,45.13,-0.020000000000000462,-0.01999999999999602,-9.599999999999909,-2.259999999999991,19.610000000000582,-1.6499999999999986,-0.004040404040404133,-0.000463499420625632,-0.003091827269916491,-0.0016079229335344359,0.001493957509441079,-0.035271483539974315
2012-03-30,4.91,True,43.48,3091.57,1408.47,13212.04,45.1,-0.019999999999999574,0.3499999999999943,-3.7899999999999636,5.190000000000055,66.22000000000116,-0.030000000000001137,-0.004056795131845756,0.008115001159285748,-0.0012244133154140273,0.003698477851889897,0.005037342668620228,-0.0006647462884999144
2012-04-02,5.04,True,44.21,3119.7,1419.04,13264.49,46.021,0.1299999999999999,0.730000000000004,28.129999999999654,10.569999999999936,52.44999999999891,0.9209999999999994,0.02647657841140527,0.01678932842686302,0.009098936786163553,0.007504597187018493,0.0039698638514566184,0.020421286031042114
2012-04-03,5.04,True,42.94,3113.57,1413.38,13199.55,45.61,0.0,-1.2700000000000031,-6.129999999999654,-5.6599999999998545,-64.94000000000051,-0.41100000000000136,0.0,-0.028726532458719818,-0.001964932525563245,-0.003988612019393291,-0.004895778126411231,-0.00893070554746749
2012-04-04,5.01,True,41.31,3068.09,1398.96,13074.75,44.68,-0.03000000000000025,-1.6299999999999955,-45.48000000000002,-14.420000000000073,-124.79999999999927,-0.9299999999999997,-0.0059523809523810015,-0.03795994410805765,-0.014607026660714234,-0.010202493313900064,-0.009454867779583341,-0.020390265292698963
2012-04-05,5.04,True,40.73,3080.5,1398.08,13060.14,45.15,0.03000000000000025,-0.5800000000000054,12.409999999999854,-0.8800000000001091,-14.610000000000582,0.46999999999999886,0.005988023952095858,-0.014040183974824628,0.004044861786974911,-0.000629038714473687,-0.0011174209831928397,0.010519247985675892
2012-04-09,4.85,True,40.93,3047.08,1382.2,12929.59,44.87,-0.1900000000000004,0.20000000000000284,-33.42000000000007,-15.879999999999882,-130.54999999999927,-0.28000000000000114,-0.03769841269841277,0.004910385465259093,-0.010848888167505299,-0.011358434424353315,-0.009996064360718896,-0.006201550387596924
2012-04-10,4.87,True,41.48,2991.22,1358.59,12715.93,44.2482,0.020000000000000462,0.5499999999999972,-55.86000000000013,-23.610000000000127,-213.65999999999985,-0.6218000000000004,0.004123711340206281,0.013437576349865555,-0.018332305026451595,-0.017081464332224083,-0.016524885939925384,-0.013857811455315365
2012-04-11,4.92,True,41.04,3016.46,1368.71,12805.39,44.854,0.04999999999999982,-0.4399999999999977,25.240000000000236,10.120000000000118,89.45999999999913,0.6058000000000021,0.010266940451745343,-0.010607521697203418,0.008438028630458555,0.007448899226403932,0.007035269933068138,0.013690952400323678
2012-04-12,4.93,True,42.2,3055.55,1387.57,12986.58,45.24,0.009999999999999787,1.1600000000000037,39.090000000000146,18.8599999999999,181.1900000000005,0.3860000000000028,0.002032520325203209,0.028265107212475726,0.01295889884168865,0.013779398119397024,0.014149510479571534,0.008605698488429188
2012-04-13,4.95,True,41.61,3011.33,1370.26,12849.59,44.8327,0.020000000000000462,-0.5900000000000034,-44.220000000000255,-17.309999999999945,-136.98999999999978,-0.40729999999999933,0.004056795131845935,-0.013981042654028516,-0.014472026312775197,-0.012475046303970212,-0.010548581689713519,-0.009003094606542868
2012-04-16,4.98,True,40.81,2988.4,1369.57,12921.41,44.92,0.03000000000000025,-0.7999999999999972,-22.929999999999836,-0.6900000000000546,71.81999999999971,0.08729999999999905,0.006060606060606111,-0.01922614756068246,-0.007614575619410638,-0.000503554070030545,0.005589283393477902,0.001947239403381885
2012-04-17,4.99,True,41.31,3042.82,1390.78,13115.54,45.282,0.009999999999999787,0.5,54.42000000000007,21.210000000000036,194.13000000000102,0.36199999999999477,0.002008032128514013,0.012251899044351873,0.01821041359925046,0.015486612586432266,0.015023902190240928,0.0080587711487087
2012-04-18,5.18,True,41.09,3031.45,1385.14,13032.75,45.18,0.1899999999999995,-0.21999999999999886,-11.370000000000346,-5.639999999999873,-82.79000000000087,-0.10199999999999676,0.03807615230460912,-0.005325587024933402,-0.0037366653301872423,-0.0040552783330216665,-0.006312359231873096,-0.0022525506823902826
2012-04-19,5.18,True,40.95,3007.56,1376.92,12964.1,44.684,0.0,-0.14000000000000057,-23.889999999999873,-8.220000000000027,-68.64999999999964,-0.4960000000000022,0.0,-0.003407155025553676,-0.007880717148559228,-0.0059344181815556745,-0.005267499184746093,-0.010978308986277163
2012-04-20,5.38,True,40.26,3000.45,1378.53,13029.26,45.07,0.20000000000000018,-0.6900000000000048,-7.110000000000127,1.6099999999999,65.15999999999985,0.3860000000000028,0.038610038610038644,-0.016849816849816967,-0.0023640426126162496,0.0011692763559247449,0.005026187702964329,0.008638438814788353
2012-04-23,5.23,True,39.69,2970.45,1366.94,12927.17,44.73,-0.14999999999999947,-0.5700000000000003,-30.0,-11.589999999999918,-102.09000000000015,-0.3400000000000034,-0.02788104089219321,-0.014157973174366624,-0.009998500224966256,-0.00840750654682881,-0.007835441153219764,-0.007543820723319356
2012-04-24,5.15,True,39.61,2961.6,1371.97,13001.56,44.95399999999999,-0.08000000000000007,-0.0799999999999983,-8.849999999999909,5.029999999999973,74.38999999999942,0.22399999999999665,-0.015296367112810719,-0.002015621063240068,-0.0029793465636519414,0.003679751854507127,0.005754546432049661,0.00500782472613451
2012-04-25,5.14,True,39.97,3029.63,1390.69,13090.72,44.81399999999999,-0.010000000000000675,0.35999999999999943,68.0300000000002,18.720000000000027,89.15999999999985,-0.14000000000000057,-0.0019417475728156649,0.009088613986367065,0.022970691518098392,0.013644613220405714,0.006857638621826909,-0.003114294612270334
2012-04-26,5.12,True,39.94,3050.61,1399.98,13204.62,45.22,-0.019999999999999574,-0.030000000000001137,20.980000000000018,9.289999999999964,113.90000000000146,0.4060000000000059,-0.0038910505836575048,-0.0007505629221916722,0.006924938028736188,0.006680137198081502,0.008700820122957443,0.00905966885348342
2012-04-27,5.08,True,40.66,3069.2,1403.36,13228.31,45.336000000000006,-0.040000000000000036,0.7199999999999989,18.58999999999969,3.3799999999998818,23.68999999999869,0.11600000000000676,-0.007812500000000007,0.018027040560841236,0.006093863194574098,0.0024143202045742666,0.0017940690455309346,0.002565236620964325
2012-04-30,5.02,True,40.43,3046.36,1397.91,13213.63,45.35,-0.0600000000000005,-0.22999999999999687,-22.83999999999969,-5.449999999999818,-14.680000000000291,0.013999999999995794,-0.011811023622047341,-0.005656665027053539,-0.007441678613319331,-0.0038835366548852887,-0.001109741153631892,0.00030880536439023716
2012-05-01,5.04,True,40.44,3050.44,1405.82,13279.32,45.96,0.020000000000000462,0.00999999999999801,4.079999999999927,7.9099999999998545,65.69000000000051,0.6099999999999994,0.003984063745020013,0.0002473410833538959,0.0013393032996756545,0.005658447253399613,0.004971381823162939,0.013450937155457539
2012-05-02,5.15,True,39.36,3059.85,1402.31,13268.57,45.66,0.11000000000000032,-1.0799999999999983,9.409999999999854,-3.509999999999991,-10.75,-0.30000000000000426,0.02182539682539689,-0.026706231454005892,0.003084800881184306,-0.002496763454780833,-0.0008095294036140405,-0.006527415143603226
2012-05-03,5.13,True,37.98,3024.3,1391.57,13206.59,44.91,-0.020000000000000462,-1.3800000000000026,-35.54999999999973,-10.740000000000009,-61.97999999999956,-0.75,-0.0038834951456311576,-0.03506097560975616,-0.011618216579243992,-0.007658791565345758,-0.0046711891334182635,-0.0164257555847569
2012-05-04,5.15,True,37.89,2956.34,1369.1,13038.27,44.91,0.020000000000000462,-0.0899999999999963,-67.96000000000004,-22.470000000000027,-168.3199999999997,0.0,0.003898635477582936,-0.0023696682464454007,-0.02247131567635487,-0.016147229388388674,-0.012745152230818077,0.0
2012-05-07,5.08,True,37.94,2957.76,1369.58,13008.53,42.4,-0.07000000000000028,0.04999999999999716,1.4200000000000728,0.4800000000000182,-29.73999999999978,-2.509999999999998,-0.013592233009708792,0.0013196093956188218,0.00048032364342398803,0.00035059528157184883,-0.0022809774609668138,-0.05588955689156086
2012-05-08,5.08,True,36.72,2946.27,1363.72,12932.09,42.4,0.0,-1.2199999999999989,-11.490000000000236,-5.8599999999999,-76.44000000000051,0.0,0.0,-0.03215603584607272,-0.00388469652710167,-0.004278683976109391,-0.005876144345287324,0.0
2012-05-09,5.08,True,37.62,2934.71,1354.58,12835.06,41.92,0.0,0.8999999999999986,-11.559999999999945,-9.1400000000001,-97.03000000000065,-0.4799999999999969,0.0,0.02450980392156859,-0.003923605100686612,-0.006702255594990247,-0.007503040885116068,-0.011320754716981058
2012-05-10,5.04,True,37.77,2933.64,1357.99,12855.04,41.92,-0.040000000000000036,0.15000000000000568,-1.0700000000001637,3.410000000000082,19.980000000001382,0.0,-0.007874015748031503,0.003987240829346244,-0.0003646016131066319,0.002517385462652691,0.0015566736735162425,0.0
2012-05-11,4.97,True,37.04,2933.82,1353.39,12820.6,41.47,-0.07000000000000028,-0.730000000000004,0.18000000000029104,-4.599999999999909,-34.44000000000051,-0.45000000000000284,-0.013888888888888945,-0.01932750860471284,6.135722174509859e-05,-0.0033873592589046377,-0.0026791048491487,-0.010734732824427549
2012-05-14,4.99,True,36.53,2902.58,1338.35,12695.35,40.830999999999996,0.020000000000000462,-0.509999999999998,-31.240000000000236,-15.040000000000191,-125.25,-0.6390000000000029,0.004024144869215385,-0.013768898488120898,-0.010648233361283321,-0.011112835176852342,-0.009769433567851739,-0.01540872920183272
2012-05-15,5.01,True,34.99,2893.76,1330.66,12632.0,41.0128,0.019999999999999574,-1.5399999999999991,-8.819999999999709,-7.689999999999827,-63.350000000000364,0.18180000000000263,0.004008016032064043,-0.04215713112510263,-0.0030386759365804593,-0.005745881122277302,-0.004990016029491141,0.0044524993264921904
2012-05-16,5.04,True,35.24,2874.04,1324.8,12598.55,41.0128,0.03000000000000025,0.25,-19.720000000000255,-5.860000000000127,-33.45000000000073,0.0,0.005988023952095858,0.007144898542440697,-0.006814663275461771,-0.004403829678505499,-0.0026480367321089875,0.0
2012-05-17,5.03,True,37.41,2813.69,1304.86,12442.49,40.0522,-0.009999999999999787,2.1699999999999946,-60.34999999999991,-19.940000000000055,-156.0599999999995,-0.9605999999999995,-0.001984126984126942,0.06157775255391585,-0.02099831595941598,-0.0150513285024155,-0.012387139789896416,-0.023421956072250602
